연대,단어,품사,언어,빈도수
2010s,양귀비,ko_nouns,ko,1
2010s,만이,ko_nouns,ko,1
2010s,홀어머니,ko_nouns,ko,1
2010s,모시,ko_nouns,ko,2
2010s,몸,ko_nouns,ko,4
2010s,하나요,ko_nouns,ko,2
2010s,소,ko_nouns,ko,1
2010s,논밭,ko_nouns,ko,2
2010s,꼴망태,ko_nouns,ko,1
2010s,시절,ko_nouns,ko,5
2010s,계절,ko_nouns,ko,9
2010s,언덕,ko_nouns,ko,3
2010s,기약,ko_nouns,ko,2
2010s,숨,ko_nouns,ko,2
2010s,꽃속,ko_nouns,ko,2
2010s,질,ko_nouns,ko,2
2010s,가우,ko_nouns,ko,1
2010s,땀,ko_nouns,ko,1
2010s,냇가,ko_nouns,ko,1
2010s,버드나무,ko_nouns,ko,1
2010s,파라,ko_nouns,ko,2
2010s,강촌,ko_nouns,ko,2
2010s,뻐꾹,ko_nouns,ko,1
2010s,친구,ko_nouns,ko,1
2010s,흙내,ko_nouns,ko,1
2010s,여니,ko_nouns,ko,3
2010s,뜰,ko_nouns,ko,1
2010s,소나무,ko_nouns,ko,1
2010s,루루,ko_nouns,ko,16
2010s,루,ko_nouns,ko,10
2010s,눈웃음,ko_nouns,ko,1
2010s,인삼,ko_nouns,ko,1
2010s,고을,ko_nouns,ko,1
2010s,금산,ko_nouns,ko,2
2010s,진,ko_nouns,ko,1
2010s,다해,ko_nouns,ko,1
2010s,대도,ko_nouns,ko,2
2010s,뜻,ko_nouns,ko,2
2010s,비처,ko_nouns,ko,1
2010s,옜날,ko_nouns,ko,1
2010s,사시,ko_nouns,ko,8
2010s,꽃바구니,ko_nouns,ko,1
2010s,남색,ko_nouns,ko,1
2010s,자색,ko_nouns,ko,1
2010s,울긋불긋,ko_nouns,ko,1
2010s,꽃사,ko_nouns,ko,1
2010s,봉,ko_nouns,ko,2
2010s,숭올숭올,ko_nouns,ko,1
2010s,활짝,ko_nouns,ko,1
2010s,핀,ko_nouns,ko,1
2010s,모란,ko_nouns,ko,1
2010s,난초,ko_nouns,ko,1
2010s,초,ko_nouns,ko,1
2010s,행초,ko_nouns,ko,1
2010s,작약,ko_nouns,ko,1
2010s,목단,ko_nouns,ko,1
2010s,장미화,ko_nouns,ko,1
2010s,물어,ko_nouns,ko,4
2010s,강바람,ko_nouns,ko,1
2010s,보이지,ko_nouns,ko,1
2010s,님계신,ko_nouns,ko,2
2010s,간곳,ko_nouns,ko,1
2010s,밤바람,ko_nouns,ko,1
2010s,오시,ko_nouns,ko,1
2010s,생명,ko_nouns,ko,1
2010s,숙명,ko_nouns,ko,1
2010s,장난,ko_nouns,ko,1
2010s,내사,ko_nouns,ko,4
2010s,부탁,ko_nouns,ko,4
2010s,우수수,ko_nouns,ko,3
2010s,옛이야기,ko_nouns,ko,3
2010s,불어,ko_nouns,ko,2
2010s,입김,ko_nouns,ko,2
2010s,눈보라,ko_nouns,ko,5
2010s,음성,ko_nouns,ko,2
2010s,자꾸만,ko_nouns,ko,2
2010s,선인장,ko_nouns,ko,2
2010s,후회,ko_nouns,ko,1
2010s,원망,ko_nouns,ko,1
2010s,돈나,ko_nouns,ko,4
2010s,부귀,ko_nouns,ko,1
2010s,영화,ko_nouns,ko,1
2010s,덤벼,ko_nouns,ko,1
2010s,허겁지겁,ko_nouns,ko,1
2010s,글,ko_nouns,ko,1
2010s,맛,ko_nouns,ko,1
2010s,데,ko_nouns,ko,1
2010s,수로,ko_nouns,ko,1
2010s,순,ko_nouns,ko,1
2010s,무서웁다,ko_nouns,ko,2
2010s,빈,ko_nouns,ko,1
2010s,뭘,ko_nouns,ko,1
2010s,만난,ko_nouns,ko,2
2010s,씨앗,ko_nouns,ko,2
2010s,훗날,ko_nouns,ko,2
2010s,역사,ko_nouns,ko,1
2010s,벤치,ko_nouns,ko,2
2010s,기대,ko_nouns,ko,2
2010s,마리아,ko_nouns,ko,35
2010s,종이,ko_nouns,ko,1
2010s,보라,ko_nouns,ko,1
2010s,햇살,ko_nouns,ko,2
2010s,부실,ko_nouns,ko,2
2010s,알알,ko_nouns,ko,2
2010s,석류,ko_nouns,ko,6
2010s,메,ko_nouns,ko,2
2010s,낙,ko_nouns,ko,1
2010s,성,ko_nouns,ko,1
2010s,십리,ko_nouns,ko,1
2010s,무덤,ko_nouns,ko,1
2010s,영웅호걸,ko_nouns,ko,1
2010s,몇몇,ko_nouns,ko,1
2010s,절세,ko_nouns,ko,1
2010s,가인,ko_nouns,ko,1
2010s,우리네,ko_nouns,ko,1
2010s,번가,ko_nouns,ko,1
2010s,모양,ko_nouns,ko,1
2010s,만수,ko_nouns,ko,3
2010s,대신,ko_nouns,ko,3
2010s,잔솔밭,ko_nouns,ko,1
2010s,포수,ko_nouns,ko,1
2010s,산비둘기,ko_nouns,ko,1
2010s,잡지,ko_nouns,ko,1
2010s,송,ko_nouns,ko,1
2010s,안주,ko_nouns,ko,1
2010s,강능,ko_nouns,ko,1
2010s,경포대,ko_nouns,ko,1
2010s,가세,ko_nouns,ko,2
2010s,두리,ko_nouns,ko,1
2010s,웨딩드레스,ko_nouns,ko,8
2010s,더욱,ko_nouns,ko,2
2010s,눈빛,ko_nouns,ko,2
2010s,순결,ko_nouns,ko,2
2010s,레몬,ko_nouns,ko,2
2010s,길가,ko_nouns,ko,2
2010s,한송이,ko_nouns,ko,4
2010s,꽃처럼,ko_nouns,ko,2
2010s,주란,ko_nouns,ko,4
2010s,덧,ko_nouns,ko,1
2010s,돌,ko_nouns,ko,1
2010s,커피,ko_nouns,ko,1
2010s,한잔,ko_nouns,ko,3
2010s,인지,ko_nouns,ko,1
2010s,오지,ko_nouns,ko,1
2010s,분,ko_nouns,ko,2
2010s,분만,ko_nouns,ko,1
2010s,가요,ko_nouns,ko,1
2010s,불덩이,ko_nouns,ko,2
2010s,엽차,ko_nouns,ko,2
2010s,헤어지자,ko_nouns,ko,2
2010s,부친,ko_nouns,ko,2
2010s,손수건,ko_nouns,ko,4
2010s,서서,ko_nouns,ko,2
2010s,자욱,ko_nouns,ko,2
2010s,흐뭇하다,ko_adj,ko,2
2010s,가볍다,ko_adj,ko,2
2010s,그립다,ko_adj,ko,29
2010s,수많다,ko_adj,ko,5
2010s,빨갛다,ko_adj,ko,13
2010s,외롭다,ko_adj,ko,16
2010s,똑같다,ko_adj,ko,2
2010s,즐겁다,ko_adj,ko,9
2010s,자리다,ko_adj,ko,1
2010s,쓰리다,ko_adj,ko,1
2010s,말르다,ko_adj,ko,2
2010s,슬프다,ko_adj,ko,11
2010s,머나멀다,ko_adj,ko,4
2010s,쓸쓸하다,ko_adj,ko,13
2010s,시원하다,ko_adj,ko,2
2010s,넓다,ko_adj,ko,5
2010s,초라하다,ko_adj,ko,3
2010s,휩쓸다,ko_adj,ko,2
2010s,검다,ko_adj,ko,5
2010s,다정하다,ko_adj,ko,11
2010s,좋다,ko_adj,ko,30
2010s,시끄럽다,ko_adj,ko,1
2010s,달콤하다,ko_adj,ko,1
2010s,부지런하다,ko_adj,ko,1
2010s,모질다,ko_adj,ko,1
2010s,영원하다,ko_adj,ko,5
2010s,아련하다,ko_adj,ko,9
2010s,길다,ko_adj,ko,7
2010s,싸늘하다,ko_adj,ko,6
2010s,끝없다,ko_adj,ko,2
2010s,희미하다,ko_adj,ko,3
2010s,예쁘다,ko_adj,ko,28
2010s,얌전하다,ko_adj,ko,1
2010s,곱다,ko_adj,ko,8
2010s,부드럽다,ko_adj,ko,1
2010s,화사하다,ko_adj,ko,1
2010s,변하다,ko_adj,ko,35
2010s,싫다,ko_adj,ko,7
2010s,행복하다,ko_adj,ko,7
2010s,마르다,ko_adj,ko,12
2010s,착하다,ko_adj,ko,1
2010s,멀다,ko_adj,ko,13
2010s,아득하다,ko_adj,ko,2
2010s,차갑다,ko_adj,ko,5
2010s,흥겹다,ko_adj,ko,3
2010s,젊다,ko_adj,ko,4
2010s,소박하다,ko_adj,ko,1
2010s,가늘다,ko_adj,ko,1
2010s,깊다,ko_adj,ko,8
2010s,고프다,ko_adj,ko,9
2010s,날씬하다,ko_adj,ko,8
2010s,환하다,ko_adj,ko,2
2010s,부끄럽다,ko_adj,ko,2
2010s,믿음직하다,ko_adj,ko,1
2010s,계시다,ko_adj,ko,9
2010s,노랗다,ko_adj,ko,2
2010s,허전하다,ko_adj,ko,1
2010s,가득하다,ko_adj,ko,6
2010s,싸하다,ko_adj,ko,1
2010s,쓰라리다,ko_adj,ko,3
2010s,넘치다,ko_adj,ko,7
2010s,안녕하다,ko_adj,ko,1
2010s,서럽다,ko_adj,ko,5
2010s,짧다,ko_adj,ko,2
2010s,뜨겁다,ko_adj,ko,14
2010s,아프다,ko_adj,ko,12
2010s,나란하다,ko_adj,ko,2
2010s,진하다,ko_adj,ko,1
2010s,미워하다,ko_adj,ko,8
2010s,붉다,ko_adj,ko,5
2010s,희다,ko_adj,ko,5
2010s,허무하다,ko_adj,ko,6
2010s,수줍다,ko_adj,ko,3
2010s,무섭다,ko_adj,ko,1
2010s,아름답다,ko_adj,ko,10
2010s,어지럽다,ko_adj,ko,1
2010s,속절없다,ko_adj,ko,2
2010s,드넓다,ko_adj,ko,1
2010s,저리다,ko_adj,ko,1
2010s,새롭다,ko_adj,ko,1
2010s,싱겁다,ko_adj,ko,2
2010s,미치다,ko_adj,ko,3
2010s,괴롭다,ko_adj,ko,9
2010s,고달프다,ko_adj,ko,2
2010s,약하다,ko_adj,ko,4
2010s,덥다,ko_adj,ko,11
2010s,구수하다,ko_adj,ko,1
2010s,점잖다,ko_adj,ko,1
2010s,높다,ko_adj,ko,3
2010s,험하다,ko_adj,ko,2
2010s,아쉽다,ko_adj,ko,2
2010s,새까맣다,ko_adj,ko,2
2010s,거만하다,ko_adj,ko,2
2010s,반하다,ko_adj,ko,2
2010s,좋아하다,ko_adj,ko,5
2010s,싫어지다,ko_adj,ko,2
2010s,어떡하다,ko_adj,ko,4
2010s,밉다,ko_adj,ko,2
2010s,이다,ko_adj,ko,2
2010s,어렵다,ko_adj,ko,2
2010s,막연하다,ko_adj,ko,2
2010s,무정하다,ko_adj,ko,6
2010s,명랑하다,ko_adj,ko,1
2010s,이쁘다,ko_adj,ko,1
2010s,귀엽다,ko_adj,ko,2
2010s,자욱하다,ko_adj,ko,1
2010s,낮다,ko_adj,ko,2
2010s,안되다,ko_adj,ko,4
2010s,낯설다,ko_adj,ko,2
2010s,상냥하다,ko_adj,ko,2
2010s,복스럽다,ko_adj,ko,1
2010s,어여쁘다,ko_adj,ko,1
2010s,성공하다,ko_adj,ko,1
2010s,간지럽다,ko_adj,ko,1
2010s,쑥스럽다,ko_adj,ko,1
2010s,신나다,ko_adj,ko,3
2010s,용감하다,ko_adj,ko,3
2010s,설레다,ko_adj,ko,4
2010s,조용하다,ko_adj,ko,6
2010s,까맣다,ko_adj,ko,1
2010s,서글프다,ko_adj,ko,3
2010s,새침하다,ko_adj,ko,3
2010s,하얗다,ko_adj,ko,9
2010s,얄밉다,ko_adj,ko,2
2010s,쌀쌀하다,ko_adj,ko,1
2010s,따스하다,ko_adj,ko,5
2010s,푸르다,ko_adj,ko,1
2010s,진실하다,ko_adj,ko,1
2010s,태연하다,ko_adj,ko,1
2010s,흔하다,ko_adj,ko,1
2010s,포근하다,ko_adj,ko,2
2010s,저렇다,ko_adj,ko,1
2010s,향기롭다,ko_adj,ko,3
2010s,초조하다,ko_adj,ko,1
2010s,가엾다,ko_adj,ko,1
2010s,성하다,ko_adj,ko,1
2010s,시름없다,ko_adj,ko,1
2010s,반갑다,ko_adj,ko,2
2010s,둥글다,ko_adj,ko,2
2010s,앙상하다,ko_adj,ko,4
2010s,급하다,ko_adj,ko,1
2010s,불타다,ko_adj,ko,3
2010s,조그맣다,ko_adj,ko,1
2010s,어리석다,ko_adj,ko,1
2010s,캄캄하다,ko_adj,ko,1
2010s,light,en_nouns,en,1
2010s,night,en_nouns,en,1
2010s,window,en_nouns,en,1
2010s,flickering,en_nouns,en,1
2010s,shadow,en_nouns,en,1
2010s,love,en_nouns,en,1
2010s,blind,en_nouns,en,1
2010s,woman,en_nouns,en,1
2010s,mind,en_nouns,en,1
2010s,delilah,en_nouns,en,2
2010s,girl,en_nouns,en,1
2010s,slave,en_nouns,en,1
2010s,man,en_nouns,en,1
2010s,couldnt,en_nouns,en,1
2010s,cho,en_nouns,en,1
2010s,good,en_adj,en,1
2020s,하루,ko_nouns,ko,2
2020s,거리,ko_nouns,ko,25
2020s,사람,ko_nouns,ko,84
2020s,물결,ko_nouns,ko,8
2020s,하늘,ko_nouns,ko,26
2020s,별,ko_nouns,ko,19
2020s,가로등,ko_nouns,ko,4
2020s,꽃,ko_nouns,ko,90
2020s,피,ko_nouns,ko,15
2020s,허공,ko_nouns,ko,4
2020s,바람,ko_nouns,ko,18
2020s,차고,ko_nouns,ko,2
2020s,마음,ko_nouns,ko,114
2020s,애드베룬,ko_nouns,ko,2
2020s,발길,ko_nouns,ko,8
2020s,인사,ko_nouns,ko,2
2020s,내일,ko_nouns,ko,7
2020s,다시,ko_nouns,ko,35
2020s,조기,ko_nouns,ko,1
2020s,담뿍,ko_nouns,ko,1
2020s,폭,ko_nouns,ko,2
2020s,배,ko_nouns,ko,4
2020s,수평선,ko_nouns,ko,6
2020s,이름,ko_nouns,ko,21
2020s,갈매기,ko_nouns,ko,3
2020s,눈물,ko_nouns,ko,45
2020s,연평도,ko_nouns,ko,2
2020s,태풍,ko_nouns,ko,1
2020s,사라,ko_nouns,ko,1
2020s,호,ko_nouns,ko,1
2020s,황천,ko_nouns,ko,1
2020s,얼굴,ko_nouns,ko,27
2020s,보리,ko_nouns,ko,3
2020s,해저,ko_nouns,ko,1
2020s,문,ko_nouns,ko,1
2020s,사장,ko_nouns,ko,10
2020s,모습,ko_nouns,ko,12
2020s,등대,ko_nouns,ko,1
2020s,불만,ko_nouns,ko,1
2020s,깜박,ko_nouns,ko,1
2020s,절,ko_nouns,ko,8
2020s,임,ko_nouns,ko,8
2020s,사랑,ko_nouns,ko,223
2020s,참고,ko_nouns,ko,1
2020s,애,ko_nouns,ko,11
2020s,가슴,ko_nouns,ko,74
2020s,잘못,ko_nouns,ko,5
2020s,처럼,ko_nouns,ko,2
2020s,밤,ko_nouns,ko,52
2020s,꿈,ko_nouns,ko,36
2020s,다정,ko_nouns,ko,1
2020s,가슴속,ko_nouns,ko,10
2020s,간직,ko_nouns,ko,4
2020s,못난이,ko_nouns,ko,1
2020s,헤일,ko_nouns,ko,1
2020s,아픔,ko_nouns,ko,1
2020s,동백아가씨,ko_nouns,ko,2
2020s,그리움,ko_nouns,ko,17
2020s,꽃잎,ko_nouns,ko,14
2020s,멍,ko_nouns,ko,3
2020s,동백꽃,ko_nouns,ko,4
2020s,잎,ko_nouns,ko,14
2020s,사연,ko_nouns,ko,10
2020s,안고,ko_nouns,ko,7
2020s,오늘,ko_nouns,ko,11
2020s,가신,ko_nouns,ko,2
2020s,자리,ko_nouns,ko,2
2020s,둘이서,ko_nouns,ko,3
2020s,순간,ko_nouns,ko,6
2020s,달빛,ko_nouns,ko,2
2020s,채,ko_nouns,ko,3
2020s,비,ko_nouns,ko,14
2020s,두고두고,ko_nouns,ko,1
2020s,다한,ko_nouns,ko,5
2020s,가오리,ko_nouns,ko,1
2020s,달래,ko_nouns,ko,4
2020s,가오,ko_nouns,ko,1
2020s,항구,ko_nouns,ko,9
2020s,번지,ko_nouns,ko,4
2020s,부기우기,ko_nouns,ko,10
2020s,그라스,ko_nouns,ko,2
2020s,아가씨,ko_nouns,ko,39
2020s,고동,ko_nouns,ko,2
2020s,울면,ko_nouns,ko,2
2020s,이별,ko_nouns,ko,4
2020s,달이,ko_nouns,ko,7
2020s,기전,ko_nouns,ko,7
2020s,이슬,ko_nouns,ko,8
2020s,마도,ko_nouns,ko,11
2020s,로스,ko_nouns,ko,11
2020s,인심,ko_nouns,ko,2
2020s,므나,ko_nouns,ko,1
2020s,가야,ko_nouns,ko,4
2020s,정열,ko_nouns,ko,4
2020s,한숨,ko_nouns,ko,4
2020s,뒷골목,ko_nouns,ko,1
2020s,누비,ko_nouns,ko,1
2020s,단,ko_nouns,ko,3
2020s,목숨,ko_nouns,ko,3
2020s,자식,ko_nouns,ko,3
2020s,욕,ko_nouns,ko,3
2020s,그대,ko_nouns,ko,52
2020s,태양,ko_nouns,ko,5
2020s,우러러,ko_nouns,ko,1
2020s,사나이,ko_nouns,ko,14
2020s,외,ko_nouns,ko,5
2020s,하늘만,ko_nouns,ko,1
2020s,맨발,ko_nouns,ko,1
2020s,한길,ko_nouns,ko,1
2020s,상처,ko_nouns,ko,7
2020s,홀로,ko_nouns,ko,19
2020s,생전,ko_nouns,ko,2
2020s,처음,ko_nouns,ko,3
2020s,순정,ko_nouns,ko,14
2020s,천국,ko_nouns,ko,3
2020s,옆,ko_nouns,ko,2
2020s,피어,ko_nouns,ko,4
2020s,나리,ko_nouns,ko,7
2020s,고요한,ko_nouns,ko,4
2020s,밤하늘,ko_nouns,ko,4
2020s,파도,ko_nouns,ko,11
2020s,소리,ko_nouns,ko,29
2020s,물새,ko_nouns,ko,4
2020s,울음소리,ko_nouns,ko,2
2020s,슬픔,ko_nouns,ko,8
2020s,주네,ko_nouns,ko,2
2020s,밀짚모자,ko_nouns,ko,1
2020s,포플,ko_nouns,ko,1
2020s,그늘,ko_nouns,ko,3
2020s,떼,ko_nouns,ko,3
2020s,목장,ko_nouns,ko,3
2020s,연분홍,ko_nouns,ko,3
2020s,빛,ko_nouns,ko,4
2020s,입술,ko_nouns,ko,5
2020s,웃음,ko_nouns,ko,6
2020s,푸른,ko_nouns,ko,11
2020s,라라라,ko_nouns,ko,2
2020s,라라라라,ko_nouns,ko,6
2020s,음음음음,ko_nouns,ko,1
2020s,눈,ko_nouns,ko,23
2020s,감고,ko_nouns,ko,3
2020s,허황,ko_nouns,ko,2
2020s,빗속,ko_nouns,ko,2
2020s,여인,ko_nouns,ko,16
2020s,지금,ko_nouns,ko,13
2020s,어데,ko_nouns,ko,8
2020s,레인코트,ko_nouns,ko,1
2020s,눈동자,ko_nouns,ko,10
2020s,미소,ko_nouns,ko,5
2020s,며,ko_nouns,ko,2
2020s,우산,ko_nouns,ko,3
2020s,빗방울,ko_nouns,ko,2
2020s,빗,ko_nouns,ko,3
2020s,솔솔,ko_nouns,ko,2
2020s,솔,ko_nouns,ko,2
2020s,오솔길,ko_nouns,ko,1
2020s,구두,ko_nouns,ko,7
2020s,똑똑,ko_nouns,ko,2
2020s,똑,ko_nouns,ko,2
2020s,가시,ko_nouns,ko,3
2020s,한번,ko_nouns,ko,17
2020s,뒤,ko_nouns,ko,5
2020s,볼,ko_nouns,ko,3
2020s,발걸음,ko_nouns,ko,1
2020s,밤밤,ko_nouns,ko,1
2020s,밤길,ko_nouns,ko,3
2020s,종소리,ko_nouns,ko,1
2020s,소쩍새,ko_nouns,ko,1
2020s,고간,ko_nouns,ko,2
2020s,나비,ko_nouns,ko,2
2020s,두꺼비,ko_nouns,ko,1
2020s,잠,ko_nouns,ko,4
2020s,하품,ko_nouns,ko,1
2020s,집,ko_nouns,ko,6
2020s,고양,ko_nouns,ko,1
2020s,아랫목,ko_nouns,ko,1
2020s,차지,ko_nouns,ko,2
2020s,겨울,ko_nouns,ko,8
2020s,봄,ko_nouns,ko,8
2020s,나들이,ko_nouns,ko,1
2020s,핑계,ko_nouns,ko,2
2020s,나물,ko_nouns,ko,1
2020s,간다,ko_nouns,ko,5
2020s,거울,ko_nouns,ko,2
2020s,한나절,ko_nouns,ko,2
2020s,간,ko_nouns,ko,10
2020s,주,ko_nouns,ko,6
2020s,중,ko_nouns,ko,10
2020s,쓰름,ko_nouns,ko,2
2020s,쓰르라미,ko_nouns,ko,1
2020s,개구리,ko_nouns,ko,1
2020s,합창,ko_nouns,ko,1
2020s,멋쟁이,ko_nouns,ko,5
2020s,제비,ko_nouns,ko,1
2020s,도망,ko_nouns,ko,1
2020s,송아진,ko_nouns,ko,1
2020s,낮잠,ko_nouns,ko,1
2020s,여름,ko_nouns,ko,6
2020s,동네,ko_nouns,ko,2
2020s,총각,ko_nouns,ko,11
2020s,밭갈이,ko_nouns,ko,3
2020s,장기,ko_nouns,ko,1
2020s,가을,ko_nouns,ko,15
2020s,물방아,ko_nouns,ko,2
2020s,돌리지,ko_nouns,ko,3
2020s,순이,ko_nouns,ko,1
2020s,잔칫날,ko_nouns,ko,1
2020s,닥,ko_nouns,ko,1
2020s,떡방아,ko_nouns,ko,1
2020s,물바,ko_nouns,ko,1
2020s,지붕,ko_nouns,ko,1
2020s,새,ko_nouns,ko,20
2020s,방아,ko_nouns,ko,1
2020s,맥,ko_nouns,ko,1
2020s,마을,ko_nouns,ko,6
2020s,무역,ko_nouns,ko,1
2020s,선,ko_nouns,ko,6
2020s,고가,ko_nouns,ko,3
2020s,부산,ko_nouns,ko,4
2020s,부두,ko_nouns,ko,4
2020s,죄,ko_nouns,ko,2
2020s,야속트,ko_nouns,ko,1
2020s,기적,ko_nouns,ko,2
2020s,울,ko_nouns,ko,13
2020s,뱃머리,ko_nouns,ko,3
2020s,아메리카,ko_nouns,ko,2
2020s,술,ko_nouns,ko,3
2020s,취한,ko_nouns,ko,1
2020s,무정트,ko_nouns,ko,1
2020s,깃발,ko_nouns,ko,1
2020s,테프,ko_nouns,ko,1
2020s,곳,ko_nouns,ko,11
2020s,벗,ko_nouns,ko,2
2020s,사려,ko_nouns,ko,1
2020s,미련,ko_nouns,ko,13
2020s,때문,ko_nouns,ko,7
2020s,몸부림,ko_nouns,ko,4
2020s,치,ko_nouns,ko,1
2020s,님,ko_nouns,ko,36
2020s,목,ko_nouns,ko,8
2020s,궂은비,ko_nouns,ko,4
2020s,염,ko_nouns,ko,1
2020s,영등포,ko_nouns,ko,5
2020s,불길,ko_nouns,ko,3
2020s,적막,ko_nouns,ko,1
2020s,추억,ko_nouns,ko,13
2020s,불빛,ko_nouns,ko,3
2020s,하룻밤,ko_nouns,ko,1
2020s,뱃길,ko_nouns,ko,3
2020s,오건,ko_nouns,ko,1
2020s,이국,ko_nouns,ko,3
2020s,땅,ko_nouns,ko,4
2020s,서러움,ko_nouns,ko,2
2020s,현해탄,ko_nouns,ko,2
2020s,달,ko_nouns,ko,12
2020s,문틈,ko_nouns,ko,1
2020s,어머님,ko_nouns,ko,6
2020s,수륙,ko_nouns,ko,2
2020s,만리,ko_nouns,ko,5
2020s,고국,ko_nouns,ko,1
2020s,이건,ko_nouns,ko,1
2020s,머리,ko_nouns,ko,2
2020s,항,ko_nouns,ko,1
2020s,누가,ko_nouns,ko,15
2020s,멀리,ko_nouns,ko,12
2020s,연기,ko_nouns,ko,1
2020s,벌판,ko_nouns,ko,4
2020s,지평선,ko_nouns,ko,4
2020s,노을,ko_nouns,ko,3
2020s,목동,ko_nouns,ko,2
2020s,그림,ko_nouns,ko,2
2020s,움,ko_nouns,ko,4
2020s,뭉,ko_nouns,ko,1
2020s,구름,ko_nouns,ko,13
2020s,저편,ko_nouns,ko,1
2020s,산,ko_nouns,ko,10
2020s,기러기,ko_nouns,ko,6
2020s,언덕길,ko_nouns,ko,1
2020s,초생달,ko_nouns,ko,1
2020s,뿌리,ko_nouns,ko,3
2020s,피리,ko_nouns,ko,2
2020s,노래,ko_nouns,ko,16
2020s,메아리,ko_nouns,ko,4
2020s,뭉게,ko_nouns,ko,1
2020s,편,ko_nouns,ko,1
2020s,내뿜는,ko_nouns,ko,1
2020s,담배,ko_nouns,ko,1
2020s,진고,ko_nouns,ko,2
2020s,신사,ko_nouns,ko,6
2020s,헝크,ko_nouns,ko,1
2020s,러진,ko_nouns,ko,1
2020s,푸르른,ko_nouns,ko,1
2020s,파이프,ko_nouns,ko,1
2020s,실,ko_nouns,ko,1
2020s,첫사랑,ko_nouns,ko,5
2020s,배귀,ko_nouns,ko,1
2020s,정,ko_nouns,ko,8
2020s,깨스등,ko_nouns,ko,1
2020s,기름,ko_nouns,ko,1
2020s,옷,ko_nouns,ko,2
2020s,소녀,ko_nouns,ko,7
2020s,앞,ko_nouns,ko,6
2020s,어제,ko_nouns,ko,4
2020s,요,ko_nouns,ko,10
2020s,꽃송이,ko_nouns,ko,3
2020s,곱,ko_nouns,ko,8
2020s,엄마,ko_nouns,ko,2
2020s,샘,ko_nouns,ko,1
2020s,쌍쌍이,ko_nouns,ko,1
2020s,그림자,ko_nouns,ko,12
2020s,짝,ko_nouns,ko,6
2020s,몸매,ko_nouns,ko,1
2020s,마음씨,ko_nouns,ko,3
2020s,덩이,ko_nouns,ko,1
2020s,세상,ko_nouns,ko,11
2020s,끝,ko_nouns,ko,1
2020s,강가,ko_nouns,ko,1
2020s,맹세,ko_nouns,ko,11
2020s,품,ko_nouns,ko,4
2020s,바람결,ko_nouns,ko,1
2020s,갈대,ko_nouns,ko,5
2020s,영원,ko_nouns,ko,6
2020s,변치,ko_nouns,ko,4
2020s,생각,ko_nouns,ko,22
2020s,산너머,ko_nouns,ko,3
2020s,남촌,ko_nouns,ko,6
2020s,살길,ko_nouns,ko,3
2020s,봄바람,ko_nouns,ko,2
2020s,남,ko_nouns,ko,5
2020s,사월,ko_nouns,ko,4
2020s,진달래,ko_nouns,ko,2
2020s,향기,ko_nouns,ko,5
2020s,밀,ko_nouns,ko,2
2020s,오월,ko_nouns,ko,4
2020s,음새,ko_nouns,ko,2
2020s,오리,ko_nouns,ko,4
2020s,남풍,ko_nouns,ko,3
2020s,불,ko_nouns,ko,9
2020s,빛깔,ko_nouns,ko,1
2020s,금잔디,ko_nouns,ko,1
2020s,벌,ko_nouns,ko,2
2020s,호랑나비,ko_nouns,ko,1
2020s,버들,ko_nouns,ko,1
2020s,밭,ko_nouns,ko,4
2020s,실개천,ko_nouns,ko,1
2020s,종달새,ko_nouns,ko,1
2020s,실어,ko_nouns,ko,3
2020s,부모,ko_nouns,ko,4
2020s,아들,ko_nouns,ko,2
2020s,딸,ko_nouns,ko,2
2020s,박,ko_nouns,ko,1
2020s,영감,ko_nouns,ko,2
2020s,노랭,ko_nouns,ko,1
2020s,청춘,ko_nouns,ko,9
2020s,원더,ko_nouns,ko,4
2020s,아빠,ko_nouns,ko,4
2020s,브라보,ko_nouns,ko,4
2020s,인생,ko_nouns,ko,10
2020s,구경,ko_nouns,ko,7
2020s,서울,ko_nouns,ko,18
2020s,돈,ko_nouns,ko,10
2020s,제일,ko_nouns,ko,5
2020s,산통,ko_nouns,ko,1
2020s,며느리,ko_nouns,ko,1
2020s,황소,ko_nouns,ko,1
2020s,고집,ko_nouns,ko,1
2020s,코,ko_nouns,ko,4
2020s,남쪽,ko_nouns,ko,1
2020s,나라,ko_nouns,ko,2
2020s,월남,ko_nouns,ko,1
2020s,달밤,ko_nouns,ko,1
2020s,십자,ko_nouns,ko,1
2020s,별빛,ko_nouns,ko,6
2020s,하모니카,ko_nouns,ko,1
2020s,아리랑,ko_nouns,ko,1
2020s,멜로디,ko_nouns,ko,4
2020s,향수,ko_nouns,ko,1
2020s,열대어,ko_nouns,ko,1
2020s,사이공,ko_nouns,ko,1
2020s,산호,ko_nouns,ko,1
2020s,아롱다롱,ko_nouns,ko,2
2020s,모래,ko_nouns,ko,3
2020s,이면,ko_nouns,ko,4
2020s,카누,ko_nouns,ko,1
2020s,고향,ko_nouns,ko,10
2020s,산천,ko_nouns,ko,1
2020s,강,ko_nouns,ko,7
2020s,건너,ko_nouns,ko,10
2020s,남도,ko_nouns,ko,1
2020s,천리,ko_nouns,ko,11
2020s,그린,ko_nouns,ko,1
2020s,철,ko_nouns,ko,2
2020s,손,ko_nouns,ko,10
2020s,자장,ko_nouns,ko,4
2020s,아가,ko_nouns,ko,2
2020s,길이,ko_nouns,ko,10
2020s,운명,ko_nouns,ko,4
